Race,Driver,Position,LapNumber,LapTime,TyreLife,Speedl1,Speedl2,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Compound,Compound2,Rainfall,RainFall2
Azerbaijan Grand Prix,SAI,4,25,0 days 00:01:47.746000,8,204,214,313,316,26.2,42.8,38,2.6,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,26,0 days 00:01:47.593000,9,208,217,315,315,26.3,43.3,38,2.9,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,27,0 days 00:01:47.325000,10,207,217,315,316,26.5,43.3,38,0.7,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,28,0 days 00:01:47.072000,11,208,221,313,315,26.7,43.3,38,0.5,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,29,0 days 00:01:47.448000,12,210,212,313,317,27.1,43.5,37,1.7,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,30,0 days 00:01:47.826000,13,245.0161073,209,314,316,26.9,42.6,36,1.5,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,31,0 days 00:01:47.388000,14,213,212,317,315,26.6,42.6,36,1.9,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,32,0 days 00:01:47.330000,15,208,209,316,315,26.5,42.4,37,1,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,33,0 days 00:01:47.205000,16,209,211,318,315,26.5,42.4,37,1.5,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,34,0 days 00:01:47.402000,17,206,210,315,316,26.6,42.8,37,1.4,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,35,0 days 00:01:47.310000,18,212,214,317,317,26.9,43.1,36,1,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,36,0 days 00:01:47.473000,19,209,211,318,318,26.5,42.6,38,1.6,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,37,0 days 00:01:48.379000,20,213,213,318,318,26.4,42.7,35,1.5,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,38,0 days 00:01:47.116000,21,206,208,318,319,26.4,42.7,35,1.8,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,39,0 days 00:01:47.229000,22,201,213,316,318,26.3,42.1,36,2.8,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,40,0 days 00:01:46.964000,23,200,217,320,320,25.8,41.8,38,2.7,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,41,0 days 00:01:47.458000,24,211,215,318,319,25.7,41.6,38,2.8,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,42,0 days 00:01:46.928000,25,206,217,320,320,25.7,41.8,36,2.2,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,43,0 days 00:01:47.267000,26,205,213,320,322,25.7,41.3,38,1.7,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,44,0 days 00:01:47.081000,27,201,214,321,322,25.8,41.4,38,2.1,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,45,0 days 00:01:47.262000,28,205,210,321,322,25.9,41.6,35,2.4,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,46,0 days 00:01:46.866000,29,206,211,323,323,25.9,41.6,32,0.9,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,47,0 days 00:01:46.934000,30,245.0161073,205,340,325,26,42,33,1.1,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,48,0 days 00:01:48.117000,31,191,212,348,324,26.6,41.5,33,0.6,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,49,0 days 00:01:48.443000,32,188,206,346,322,26.5,41.3,35,1,HARD,3,FALSE,0
Azerbaijan Grand Prix,SAI,4,50,1 days 00:01:48.443000,33,245.0161073,245.0161073,245.0161073,245.0161073,26.5,41.3,35,1,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,1,0 days 00:01:37.234000,1,211,185,275,314,28.5,45.9,57,2.9,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,2,0 days 00:01:32.990000,2,209,184,280,325,28.6,43.5,57,3.5,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,3,0 days 00:01:33.239000,3,211,182,280,337,28.7,44.2,59,2.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,4,0 days 00:01:33.249000,4,208,182,280,331,28.7,45.4,58,3,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,5,0 days 00:01:33.569000,5,209,182,283,322,28.9,45.5,57,3,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,6,0 days 00:01:32.911000,6,237.5094804,182,281,331,28.9,45.5,57,3.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,7,0 days 00:01:33.421000,7,212,182,280,332,29,46.4,58,3.5,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,8,0 days 00:01:33.339000,8,208,181,279,333,28.9,46.8,58,2.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,9,0 days 00:01:33.078000,9,237.5094804,182,280,334,29,46.5,58,3.9,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,10,0 days 00:01:33.334000,10,210,181,280,333,28.8,44.7,59,3.6,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,11,0 days 00:01:33.355000,11,208,182,280,332,28.9,44.7,60,4.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,12,0 days 00:01:33.153000,12,237.5094804,182,279,330,28.7,45.1,61,3.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,13,0 days 00:01:33.605000,13,209,182,275,331,28.8,45.2,59,3.7,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,14,0 days 00:01:32.992000,14,208,182,276,329,28.8,45.5,60,3.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,15,0 days 00:01:33.119000,15,210,184,276,314,28.8,46.1,60,3.6,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,16,0 days 00:01:33.245000,16,209,183,276,314,28.5,46.5,60,2.1,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,17,0 days 00:01:33.230000,17,208,182,272,314,28.4,47.4,60,3,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,4,18,0 days 00:01:33.065000,18,212,183,274,315,28.6,47.5,58,3.9,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,3,19,0 days 00:01:32.838000,19,206,184,275,314,28.6,46.1,59,3.6,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,3,20,0 days 00:01:32.628000,20,210,184,274,313,28.4,44.5,60,2,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,3,21,0 days 00:01:32.778000,21,211,184,273,314,28.3,44.5,59,2.8,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,3,22,0 days 00:01:32.775000,22,209,184,276,313,28.4,45.7,60,3.5,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,3,23,0 days 00:01:47.406000,23,126,185,275,311,28.4,45.4,59,2.7,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,2,24,0 days 00:01:32.640000,24,212,185,274,311,28.5,45.4,59,2.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,2,25,0 days 00:01:32.455000,25,210,186,274,313,28.5,45.6,60,3.4,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,2,26,0 days 00:01:32.573000,26,213,185,275,313,28.5,45.6,60,2.5,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,3,27,0 days 00:01:37.282000,27,209,185,237.5094804,320,28.6,44.4,60,3.1,MEDIUM,1,FALSE,0
Miami Grand Prix,SAI,5,28,0 days 00:01:56.881000,1,214,187,225,134,28.8,44.6,60,2.8,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,29,0 days 00:02:19.655000,2,130,100,168,110,28.7,44.9,60,3.6,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,30,0 days 00:02:07.676000,3,157,168,243,278,28.3,43.2,60,4,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,31,0 days 00:01:42.547000,4,170,162,243,287,28.1,42.1,62,3.2,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,32,0 days 00:02:28.743000,5,104,126,276,147,28.4,44.5,61,2.6,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,33,0 days 00:01:33.197000,6,213,186,279,314,28.3,44.5,61,1.8,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,34,0 days 00:01:32.109000,7,237.5094804,185,282,331,28.5,42.6,61,3.4,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,35,0 days 00:01:31.423000,8,211,186,283,330,28.4,42.7,61,2.9,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,36,0 days 00:01:32.105000,9,212,186,283,329,28.3,42.3,61,3.4,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,37,0 days 00:01:32.315000,10,210,186,283,329,28.3,41.2,61,2.2,HARD,3,FALSE,0
Miami Grand Prix,SAI,5,38,0 days 00:01:31.366000,11,212,184,284,330,27.9,40.2,61,2.9,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,39,0 days 00:01:32.198000,12,214,185,276,344,27.9,40.9,62,2.5,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,40,0 days 00:01:32.455000,13,213,184,276,311,28.1,42.4,62,3.3,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,41,0 days 00:01:32.006000,14,216,186,275,310,28.3,42.6,62,3.7,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,42,0 days 00:01:31.581000,15,215,186,277,311,28.4,43.2,62,3.5,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,43,0 days 00:01:31.052000,16,214,186,276,312,28.4,42.3,62,3.7,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,44,0 days 00:01:31.362000,17,213,185,276,309,28.2,41.2,62,3.2,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,45,0 days 00:01:31.501000,18,237.5094804,186,275,308,28.1,41.6,62,2.7,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,46,0 days 00:01:31.348000,19,214,186,276,309,28.1,41.9,61,3,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,47,0 days 00:01:31.523000,20,237.5094804,186,277,312,28.2,41,61,3.9,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,48,0 days 00:01:31.392000,21,213,187,277,311,28.1,40.6,62,2.8,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,49,0 days 00:01:31.415000,22,211,186,278,311,28.2,39.8,62,3,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,50,0 days 00:01:31.546000,23,237.5094804,185,277,315,28.2,39.3,63,3.1,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,51,0 days 00:01:31.039000,24,213,186,279,315,28.3,40.3,61,2.2,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,52,0 days 00:01:31.363000,25,237.5094804,186,278,312,28.3,40.4,61,3.5,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,53,0 days 00:01:31.567000,26,211,185,279,315,28.4,41,60,3.5,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,54,0 days 00:01:31.325000,27,212,186,279,315,28.4,41,60,3.5,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,55,0 days 00:01:30.928000,28,214,186,280,318,28.6,41.3,60,3.7,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,56,0 days 00:01:31.062000,29,213,186,279,319,28.5,41.1,60,2.3,HARD,3,FALSE,0
Miami Grand Prix,SAI,4,57,0 days 00:01:31.100000,30,212,186,279,317,28.3,40.6,60,2.1,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,4,1,0 days 00:01:25.149000,1,214,251,279,283,25,45.3,51,3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,2,0 days 00:01:21.102000,2,215,255,280,282,25,45.5,50,2.5,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,3,0 days 00:01:20.966000,3,214,253,279,285,25.1,45.3,50,3.4,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,4,0 days 00:01:21.341000,4,211,254,279,296,25.1,44.9,50,3.1,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,5,0 days 00:01:21.276000,5,213,250,278,295,25.3,43.6,51,4.2,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,6,0 days 00:01:21.160000,6,209,251,278,286,25.4,42.7,50,3.3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,7,0 days 00:01:21.236000,7,213,251,279,285,25.1,40.7,52,2.9,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,8,0 days 00:01:21.431000,8,209,249,279,283,25,40.5,51,1.9,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,9,0 days 00:01:21.493000,9,213,248,277,283,25.1,40.4,51,2.4,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,10,0 days 00:01:21.586000,10,211,249,278,282,24.9,40.1,51,1.5,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,11,0 days 00:01:21.316000,11,212,250,279,284,24.8,39.6,50,3.4,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,12,0 days 00:01:21.900000,12,210,247,277,282,24.7,39.4,50,1.3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,13,0 days 00:01:21.747000,13,212,249,277,283,25,39.8,49,2.3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,14,0 days 00:01:21.638000,14,210,251,276,283,25,40.1,50,1.3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,15,0 days 00:01:21.610000,15,213,251,278,284,25.2,41.3,49,2.6,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,16,0 days 00:01:21.671000,16,212,252,278,282,25.1,41.3,49,1.8,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,17,0 days 00:01:22.173000,17,209,249,277,283,25.1,42,49,2.8,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,18,0 days 00:01:21.738000,18,213,253,278,287,25.3,41.9,48,4.1,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,19,0 days 00:01:22.113000,19,211,251,276,285,25.3,42.2,48,3.7,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,20,0 days 00:01:22.025000,20,213,252,277,286,25.4,42.3,48,4.2,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,21,0 days 00:01:22.006000,21,210,252,278,284,25.5,42,47,1.7,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,4,22,0 days 00:01:21.926000,22,212,254,276,285,25.5,41.8,48,2.5,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,3,23,0 days 00:01:21.812000,23,213,254,278,287,25.5,42.2,48,3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,3,24,0 days 00:01:21.773000,24,208,256,278,287,25.5,42.3,46,2.7,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,1,25,0 days 00:01:21.468000,25,214,256,278,287,25.5,42.1,46,2.8,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,1,26,0 days 00:01:21.588000,26,213,255,277,284,25.3,42.6,45,2.7,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,1,27,0 days 00:01:26.350000,27,215,253,233.3104913,282,25.3,43,45,3,MEDIUM,1,FALSE,0
Emilia Romagna Grand Prix,SAI,6,28,0 days 00:01:44.128000,1,214,252,278,282,25.4,41.9,46,2.5,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,6,29,0 days 00:01:21.597000,2,233.3104913,253,282,289,25.4,42.6,46,2.4,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,30,0 days 00:01:20.648000,3,215,253,276,283,25.5,42.5,46,2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,31,0 days 00:01:20.652000,4,214,252,278,284,25.6,42.4,47,2.1,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,32,0 days 00:01:20.636000,5,213,252,278,284,25.6,42.3,46,2.5,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,33,0 days 00:01:20.724000,6,214,251,279,285,25.7,42.5,46,2.4,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,34,0 days 00:01:20.848000,7,216,254,279,286,25.6,42.9,45,1.8,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,35,0 days 00:01:20.705000,8,214,253,279,285,25.6,42.6,44,4.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,36,0 days 00:01:20.849000,9,216,254,280,286,25.7,42.6,45,3.9,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,37,0 days 00:01:20.466000,10,217,255,280,286,25.8,42.3,45,2.1,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,38,0 days 00:01:20.496000,11,215,254,279,286,25.7,42.4,46,2.9,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,39,0 days 00:01:20.531000,12,217,255,280,287,25.7,42.5,44,2.5,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,40,0 days 00:01:20.519000,13,218,256,280,287,25.8,42,44,2.1,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,41,0 days 00:01:20.615000,14,216,253,278,286,25.8,42,45,2.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,42,0 days 00:01:20.667000,15,218,255,279,287,25.7,41.8,44,3.7,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,43,0 days 00:01:20.701000,16,219,256,281,288,25.7,41.6,44,3,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,44,0 days 00:01:21.066000,17,216,254,281,288,25.7,41.6,44,2.4,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,45,0 days 00:01:21.256000,18,205,257,280,287,25.8,42.1,44,2.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,46,0 days 00:01:21.064000,19,213,256,280,287,25.8,42,44,1.5,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,47,0 days 00:01:22.064000,20,214,254,280,286,25.8,41.5,44,2.6,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,48,0 days 00:01:20.999000,21,233.3104913,254,281,286,25.8,40.1,45,3.3,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,49,0 days 00:01:20.737000,22,216,255,281,290,25.6,39.7,45,2.4,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,50,0 days 00:01:20.988000,23,217,257,282,289,25.6,39.5,45,1.6,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,51,0 days 00:01:21.748000,24,214,255,283,289,25.6,39.1,44,3.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,52,0 days 00:01:21.601000,25,210,253,281,290,25.6,39.1,44,3.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,53,0 days 00:01:21.238000,26,213,257,279,289,25.5,39.1,44,1.9,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,54,0 days 00:01:20.827000,27,215,256,281,286,25.5,39.4,45,3.1,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,55,0 days 00:01:20.803000,28,233.3104913,255,283,286,25.5,39.1,45,1.9,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,56,0 days 00:01:20.959000,29,217,259,281,288,25.4,38.6,45,1.6,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,57,0 days 00:01:20.759000,30,216,256,280,288,25.4,38.9,45,1.7,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,58,0 days 00:01:20.792000,31,214,257,279,287,25.4,38.9,44,2.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,59,0 days 00:01:20.740000,32,217,255,281,288,25.4,38.8,44,2.3,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,60,0 days 00:01:20.992000,33,233.3104913,256,282,289,25.4,38.7,44,1.5,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,61,0 days 00:01:21.378000,34,215,255,281,287,25.5,39.1,45,1.2,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,62,0 days 00:01:20.970000,35,217,259,280,291,25.8,40.6,43,1.8,HARD,3,FALSE,0
Emilia Romagna Grand Prix,SAI,5,63,0 days 00:01:20.220000,36,211,259,281,297,25.9,40.6,43,1.3,HARD,3,FALSE,0
Monaco Grand Prix,SAI,7,1,0 days 00:41:02.721000,1,96,94,226.5057567,135,21.5,49.3,64,1.5,MEDIUM,1,FALSE,0
Monaco Grand Prix,SAI,3,2,1 days 00:41:02.721000,1,163,176,2,262,21.6,48.6,66,1.4,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,3,0 days 00:01:25.012000,2,171,179,256,273,21.6,49.2,65,0.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,4,0 days 00:01:22.358000,3,183,174,264,279,21.7,49.2,63,0.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,5,0 days 00:01:21.978000,4,189,172,264,278,21.6,48.2,64,2,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,6,0 days 00:01:21.163000,5,194,177,266,278,21.6,48.2,63,1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,7,0 days 00:01:21.466000,6,192,169,256,279,21.8,48.7,64,0.4,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,8,0 days 00:01:20.272000,7,191,172,266,276,21.9,47.9,63,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,9,0 days 00:01:20.525000,8,188,175,263,276,22,47.9,64,1.1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,10,0 days 00:01:21.259000,9,187,175,256,273,22.1,47.9,63,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,11,0 days 00:01:20.246000,10,190,177,265,279,22.2,47.9,61,1.3,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,12,0 days 00:01:19.974000,11,185,173,265,277,22.3,47.3,63,0.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,13,0 days 00:01:20.017000,12,191,177,255,271,22,47.1,62,1.2,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,14,0 days 00:01:19.480000,13,195,177,257,280,22,47.1,63,0.5,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,15,0 days 00:01:19.543000,14,192,180,264,274,22,47.1,62,1.1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,16,0 days 00:01:20.579000,15,190,170,256,279,21.8,46.1,64,1.3,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,17,0 days 00:01:20.076000,16,191,182,257,274,21.6,46.7,64,1.1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,18,0 days 00:01:19.177000,17,194,181,265,279,21.7,47.2,63,0.8,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,19,0 days 00:01:19.445000,18,199,179,264,281,21.8,46.7,61,0.7,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,20,0 days 00:01:19.403000,19,197,184,257,277,21.9,45.8,62,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,21,0 days 00:01:18.917000,20,194,185,256,277,21.9,45.8,64,1.3,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,22,0 days 00:01:18.889000,21,197,186,256,276,21.8,45.9,65,1.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,23,0 days 00:01:18.993000,22,196,182,256,276,21.7,46.1,63,1.1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,24,0 days 00:01:18.568000,23,195,186,256,276,21.8,46.3,64,1.4,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,25,0 days 00:01:18.537000,24,199,186,257,276,21.7,45.7,63,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,26,0 days 00:01:18.088000,25,198,190,256,277,21.8,46,64,0.7,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,27,0 days 00:01:19.490000,26,194,180,255,277,21.9,46,63,0.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,28,0 days 00:01:19.281000,27,199,181,257,277,21.9,46,62,1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,29,0 days 00:01:18.697000,28,198,189,256,276,22,45.9,62,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,30,0 days 00:01:17.326000,29,203,190,267,279,22,46.4,61,0.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,31,0 days 00:01:19.784000,30,197,181,256,279,22.1,45.5,61,0.4,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,32,0 days 00:01:20.136000,31,190,182,257,278,21.9,45.6,62,1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,33,0 days 00:01:18.778000,32,198,187,257,278,21.9,45.9,62,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,34,0 days 00:01:19.013000,33,193,186,256,278,22,45.9,61,1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,35,0 days 00:01:18.465000,34,198,186,256,278,21.9,44.5,65,0.6,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,36,0 days 00:01:19.275000,35,197,183,257,278,21.8,44.4,64,1.2,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,37,0 days 00:01:17.577000,36,200,190,259,280,21.7,44.4,63,1.5,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,38,0 days 00:01:18.412000,37,194,187,259,281,21.8,44.5,63,1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,39,0 days 00:01:18.310000,38,195,188,258,281,21.8,44.7,62,0.5,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,40,0 days 00:01:18.653000,39,198,183,259,281,21.9,44.4,61,0.8,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,41,0 days 00:01:18.714000,40,197,186,260,282,22,44.4,60,0.8,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,42,0 days 00:01:19.171000,41,194,191,267,278,21.9,44.7,61,0.5,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,43,0 days 00:01:19.594000,42,189,188,257,279,21.9,44.8,59,0.9,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,44,0 days 00:01:18.762000,43,226.5057567,185,257,279,21.9,44.8,59,1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,45,0 days 00:01:17.885000,44,198,189,257,279,22,44.2,58,0.8,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,46,0 days 00:01:18.731000,45,193,189,256,278,21.9,44.5,57,1.8,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,47,0 days 00:01:18.141000,46,198,187,257,279,22,44.5,58,1.8,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,48,0 days 00:01:17.894000,47,226.5057567,191,259,279,22,43.8,58,1.1,HARD,3,FALSE,0
Monaco Grand Prix,SAI,3,49,0 days 00:01:18.259000,48,193,190,258,279,22,43.7,57,1.7,HARD,3,FALSE,0
